DK_JS,DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN
1,7,우리금융아트홀,제3체육관,대중공연,이승기 전역기념 팬미팅,20171109,20171111,3,3000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,아이유콘서트,20161130,20161205,5,3500,6959,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,핸드볼협회 9월 팀훈련,20160901,20160930,,,390,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제6회 가온차트 K-POP 어워드,20170206,20170213,8,4000,,N,내부
1,23,한얼광장,한얼광장,공공행사,학교안전사고 및 폭력예방을 위한‘제5회 사제동행 건강걷기·표어 대회’,20161126,20161126,1,2500,2500,N,외부
1,8,K-아트홀,K-아트홀,대중공연,2016 장혜진 Octet 연말 콘서트,20161229,20161231,3,389,318,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,피아니스트 박중훈과의 화려한 데이트vol.2,20160927,20160928,,,118,Y,내부
1,8,K-아트홀,K-아트홀,대중공연,모던태권도 킥스,20151202,20161030,,,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,박정자 뮤직 모놀로그,20161025,20161026,2,,341,N,내부
1,8,K-아트홀,K-아트홀,대중공연,모던태권도 킥스,20151202,20161030,,,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,제프 벡 내한공연,20170120,20170120,1,2400,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,힙합콘서트,20161201,20161204,4,3152,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬 터닝메카드 앵콜공연,20160711,20160821,,,,Y,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.2,20160628,20160629,,,170,Y,내부
1,31,몽촌해자수변무대B,몽촌해자B,문화예술행사,바이애슬론 체험 프로그램,20161022,20161023,2,0,,N,외부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,Dean with Friends Presented by MILK,20161125,20161125,1,6000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2010 핸드볼 큰잔치,20100101,20100120,12,18000,4400,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2012-2013브라운아이드소울 연말콘서트 투어 인 서울,20130212,20130216,5,21000,11187,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,뮤즈라이브_참깨와솜사탕,20140329,20140329,1,200,201,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사, 한류스타 이민호콘서트&팬미팅,20140116,20140119,4,2500,4542,,내부
1,33,88호수수변무대,88호수,문화예술행사,한여름밤의 클라리넷 향연,20160910,20160910,1,30,30,N,외부
1,8,K-아트홀,K-아트홀,문화예술행사,2016 지역아동센터 특기적성지원사업 아티스트웨이 <아름다운 하모니 콘서트>,20161126,20161126,1,350,300,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,뷰티풀 민트 라이프 2017 (Beautigul Mint Life 2017),20170509,20170515,7,64600,11332,N,외부
1,19,평화의광장,평화의광장,공공행사,"2019 청소년 봉사동아리 연합축제""루리잔치""",20170428,20170429,2,1500,,N,외부
1,33,88호수수변무대,88호수,문화예술행사,그랜드 민트 페스티벌 2017 (Grand Mint Festival 2017),20171018,20171023,6,16000,,N,외부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제6회 전국민참여 독도사랑 전국배드민턴대회,20170819,20170820,2,0,1300,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제5회 피셔 잠스트-배드민턴코리아 슈퍼토너먼트,20170609,20170611,3,0,850,N,내부
1,19,평화의광장,평화의광장,공공행사,2017 서울국제유스양궁페스타대회,20170709,20170711,3,500,500,N,외부
1,5,핸드볼경기장,핸드볼경기장,체육행사,KT&G복지재단 제14회 어르신 탁구대회,20171025,20171026,2,1500,2269,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,2017 버즈 소풍가자 콘서트,20170616,20170617,2,1014,1050,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2PM 콘서트 [복사본],20170404,20170404,,19000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제19회 한화생명배세계 어린이 국수전 서울예선,20190630,20190630,1,1000,1300,N,내부
1,7,우리금융아트홀 연습실,,문화예술행사,뮤지컬 잭더리퍼,20181210,20190120,42,0,60,N,내부
1,9,올림픽홀,올림픽홀,대중공연,2019 신유 콘서트 “LOVE”,20190510,20190511,2,2800,1467,N,내부
1,29,몽촌해자수변무대A,몽촌해자A,공공행사,제12회 대한민국웃음운동경연대회,20181027,20181027,1,500,,N,외부
1,7,우리금융아트홀,제3체육관,대중공연,NEW 뮤지컬 시크릿쥬쥬 초연공연(가제 : 레인보우 사피의 탄생),20181119,20181202,14,14850,12266,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2018년 9월 핸드볼 팀 훈련,20180901,20180921,21,500,370,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,10주년 기념 뮤지컬 '잭 더 리퍼',20190114,20190401,78,64905,48840,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,EXO 5번째 공연,20190210,20190224,18,60000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,DAY6 1ST WORLD TOUR ‘Youth’ FINALE 콘서트 (가제),20190330,20190331,7,3400,7449,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019 GOT7 단독 콘서트 (가제),20190518,20190519,7,11000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,20190521,20190527,7,23000,26747,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,V CON 2019,20190424,20190429,6,10600,,N,내부
1,8,K-아트홀,K-아트홀,문화예술행사,대한태권도협회 시범단 신규 공연 쇼케이스,20181029,20181031,3,200,180,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,스포츠산업 잡페어 2018,20181025,20181026,2,6000,6000,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,이진아 연말 공연(가제),20181227,20181230,4,200,657,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,소란 콘서트,20190112,20190113,4,2500,2847,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,슈퍼주니어 콘서트,20190302,20190303,8,16000,14325,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,Stray Kids 1st Fan Meeting (가제 ),20190418,20190420,3,3000,1746,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,"레이첼 야마가타 내한공연 'Songs, Stories, Solo' 서울 앵콜",20181111,20181111,1,237,233,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,2019 에이핑크 단독 콘서트,20190105,20190106,6,6500,5169,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2018-2019 핸드볼코리아리그,20190109,20190113,,1000,,N,내부
1,21,88잔디마당,88잔디마당,문화예술행사,뷰티풀 민트 라이프 2019,20190507,20190513,7,7000,19565,N,외부
1,21,88잔디마당,88잔디마당,문화예술행사,2019 방탄소년단 팬미팅(가제),20190618,20190624,7,16000,17479,N,외부
1,5,핸드볼경기장,핸드볼경기장,대중공연,게리무어 내한공연,20100428,20100430,3,5000,3330,,내부
1,9,올림픽홀,올림픽홀,대중공연,드림시어터내한공연,20120418,20120419,2,2500,1600,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,훌리오이글레시아스 의자대여,20130409,20130409,1,0,0,,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,공공행사,제28회 강동구청장기 생활체육 배드민턴대회,20160605,20160605,1,0,700,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,"있는척, 아는척' <2019 서울문화재단 청년예술지원사업 최초예술지원 선정>",20191109,20191109,1,150,,N,내부
1,23,한얼광장,한얼광장,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,20180513,20180520,8,23000,,Y,외부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,셀럽티비 라이브데이 공개방송,20180531,20180531,1,200,140,N,내부
1,8,K-아트홀,K-아트홀,대중공연,RBW BOYZ＋MAS ‘데뷔하겠습니다’ Chapter．6,20180624,20180624,1,400,441,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,제2회 한중국제영화제,20181111,20181112,2,2160,680,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,트리탑스 공연,20180624,20180624,1,180,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,이준기 아시아투어,20181207,20181209,3,2500,,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,악틱 몽키즈 (Arctic Monkeys) 내한 공연,20181119,20181121,3,4338,,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 야니 내한공연,20181015,20181017,3,9000,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형(기획대관 추가금),20180101,20180114,,57300,,Y,내부
1,21,88잔디마당,88잔디마당,문화예술행사,2018 크레디아 파크콘서트,20180904,20180909,6,10000,11623,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,2018 DJ DOC 콘서트,20180712,20180714,3,3700,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,DAY6 1st FAN MEETING,20180907,20180908,2,3700,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,이달의 소녀' 데뷔콘서트 & '노엘 갤러거 하이 플라잉 버즈' 내한공연,20180809,20180816,8,13100,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,레드벨벳 두번째 콘서트,20180804,20180805,8,8000,,,내부
1,27,피크닉광장,피크닉광장,공공행사,2018년 도담어린이집운동회,20180501,20180501,1,150,,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,뮤지컬 공룡메카드,20180716,20180815,31,40000,43398,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2018 서울SK텔레콤 국제 그랑프리대회,20180328,20180402,6,800,,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2018 제6회 대한펜싱협회장배 전국남녀 클럽 동호인 펜싱선수권대회,20181026,20181029,4,600,1400,N,내부
1,19,평화의광장,평화의광장,공공행사,2018 올림픽의날 기념 달리기대회,20180622,20180623,2,1000,,N,외부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제10회 KPDC 전국 댄스스포츠 선수권 대회,20181124,20181125,2,500,1500,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,제18회 한화생명배 세계어린이 국수전 서울예선,20180701,20180701,1,600,1000,N,내부
1,19,평화의광장,평화의광장,문화예술행사,2018가족e스포츠페스티벌,20180509,20180514,5,10000,5000,N,외부
1,9,올림픽홀,올림픽홀,문화예술행사,IBK 기업은행과 함께하는 여덟번째 참좋은 음악회,20181014,20181018,5,6000,5956,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2018년 3월 핸드볼팀 훈련,20180301,20180331,31,,510,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,컴패션 15주년 기념 행사,20181114,20181117,4,4000,4898,N,내부
1,7,우리금융아트홀 연습실,,문화예술행사,"어린이체험전, [하이스토리] 추가금",20180412,20180412,,190,,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 조용필 & 위대한탄생 'Thanks To You 콘서트 서울 앵콜,20181210,20181216,7,30000,18145,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2018 <황치열> 콘서트 / 2018 <더원> 콘서트,20181226,20181231,6,7900,5633,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018 SECHSKIES CONCERT,20181008,20181015,8,24000,12843,N,내부
1,9,올림픽홀,올림픽홀,대중공연,은희 컴백콘서트 with 이동원,20181013,20181013,1,2500,529,N,내부
1,9,올림픽홀,올림픽홀,대중공연,소란(SORAN) 연말 콘서트,20181215,20181216,4,3000,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,이준기 아시아투어 서울공연,20181214,20181216,3,2000,,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,FEVER FESTIVAL 2018,20180910,20180916,7,7500,3618,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2018~2019 임창정 전국투어 콘서트,20181124,20181125,7,18000,,N,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,카자흐스탄공화국-대한민국 수교 20주년 기념 문화공연,20121031,20121102,3,800,750,,내부
1,25,만남의광장,만남의광장,공공행사,제4회제주농어촌체험페스티벌,20181005,20181007,3,4000,4000,N,외부
1,9,올림픽홀,올림픽홀,대중공연,세븐틴 미니 6집 앨범 발매 쇼케이스,20190120,20190122,3,3000,3398,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,최현우 <THE BRAIN> [추가],20190101,20190106,6,26460,18604,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,20190523,20190526,4,1200,16000,N,내부
1,10,뮤즈라이브,뮤즈라이브,문화예술행사,배우 정소민 생일 팬미팅,20190309,20190309,1,200,174,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,LA필하모닉 오케스트라 - 존 윌리엄스 영화음악 콘서트,20190314,20190318,5,8000,5867,N,내부
1,9,올림픽홀,올림픽홀,대중공연,현대백화점 슈퍼스테이지(내한공연),20190514,20190517,4,3100,4749,N,내부
1,5,핸드볼경기장,핸드볼경기장,체육행사,2019 회장배 코리아 인라인하키 챔피언십,20190905,20190909,5,1000,1000,N,내부
1,7,우리금융아트홀,제3체육관,대중공연,"2018-19 ‘만9,900원의 행복’ 서영은 <시즌3> 콘서트 - 서울",20190628,20190629,2,1100,1268,N,내부
1,2,핸드볼보조경기장,핸드볼보조경기장,체육행사,2019년 핸드볼팀 훈련,20190903,20190930,18,210,210,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,제10회 크레디아 파크콘서트,20190907,20190909,3,11000,6246,N,내부
1,19,평화의광장,평화의광장,공공행사,2019 한성백제문화제,20190919,20191002,14,570000,60000,N,외부
1,37,기타,기타,공공행사,2019 송파복지축제,20191011,20191012,2,5000,5000,N,외부
1,19,평화의광장,평화의광장,공공행사,제1회 송파쌤(SSEM) 교육한마당,20191016,20191020,5,20000,,N,외부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019 제이슨 므라즈 내한공연,20190722,20190724,3,13169,,N,내부
1,9,올림픽홀,올림픽홀,문화예술행사,2019 러블리즈 콘서트,20190804,20190805,7,7500,5428,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2019 세븐틴 콘서트,20190831,20190901,8,36000,33993,N,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,타임닥 기부 콘서트,20190430,20190502,3,3500,,N,내부
1,9,올림픽홀,올림픽홀,대중공연,세카이노 오와리 내한공연,20191101,20191102,2,3300,3130,N,내부
1,3,KSPO DOME(체조경기장),제1체육관,대중공연,그린데이 내한공연,20100117,20100118,2,10000,11119,,내부
1,13,올림픽수영장,수영장,체육행사,제28회 전국마스터즈 수영대회,20100424,20100425,2,800,3300,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,브라운아이드소울 콘서트,20100517,20100524,8,18000,19996,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,2011 BIGBANG CONCERT - BIG SHOW,20110221,20110227,7,36000,33523,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬 삼총사,20100906,20101031,56,0,0,,내부
1,5,핸드볼경기장,핸드볼경기장,문화예술행사,톰 존스 내한공연,20100331,20100403,4,9000,0,,내부
1,19,평화의광장,평화의광장,공공행사,하이 서울 자전거 한마당,20090425,20090425,1,4000,0,,외부
1,3,KSPO DOME(체조경기장),제1체육관,체육행사,제2회 아시아경제배 전국여자배구대회,20100723,20100725,3,2000,0,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,제19회 회장배 전국어머니탁구대회 겸 제14회 전국어린이탁구대회,20101104,20101105,2,2000,0,,내부
1,13,올림픽수영장,수영장,체육행사,제27회 전국마스터즈 수영대회 추가 입금,20101130,20101130,1,1500,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,휘성 콘서트,20100408,20100411,4,7000,5000,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,제10회 전국여성체육대회 개회식 및 배구경기,20100927,20100928,2,3000,2000,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,이글스 내한공연,20110313,20110315,3,7500,10579,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,뮤지컬「그리스」공연,20110627,20110829,64,45000,45139,,내부
1,21,88잔디마당,88잔디마당,문화예술행사,그랜드 민트 페스티벌 2009,20091022,20091026,5,10000,0,,외부
1,9,올림픽홀,올림픽홀,문화예술행사,고이치 도모토 비피엠 인 서울 2011,20110905,20110911,7,7500,7650,,내부
1,9,올림픽홀,올림픽홀,대중공연,The Chaser 쇼케이스,20120514,20120515,2,2600,2000,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,슈퍼주니어 콘서트,20111114,20111120,7,21000,19595,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20111101,20111128,4,106,106,,내부
1,9,올림픽홀,올림픽홀,대중공연,"다비치, 아듀2011 화요일 콘서트",20111226,20111227,2,3100,2000,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,2012 옹달샘 공연,20120620,20120624,5,5000,3576,,내부
1,7,우리금융아트홀,제3체육관,문화예술행사,2012 공동주최 기획공연 뮤지컬 페임,20120101,20120130,30,19800,21363,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,Maroon 5 내한공연,20110524,20110525,2,8000,11606,,내부
1,9,올림픽홀,올림픽홀,대중공연,이스라엘 휴튼 라이브 인 코리아 2013,20130408,20130410,3,7000,0,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,카라 첫 번째 아시아투어 콘서트,20120214,20120219,6,16000,16876,,내부
1,3,KSPO DOME(체조경기장),제1체육관,체육행사,2011 코리아배드민턴슈퍼시리즈,20110122,20110130,9,7000,8050,,내부
1,15,벨로드롬,벨로드롬,체육행사,대한사이클선수단 적응훈련,20111010,20111028,11,88,88,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,인피니트 앵콜 콘서트,20120326,20120401,7,10000,9318,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,심성락 헌정공연 '바람의노래를 들어라',20110626,20110626,1,2400,2200,,내부
1,9,올림픽홀,올림픽홀,문화예술행사,R-16 KOREA 2011 비보이 세계대회,20110630,20110703,4,6000,3500,,내부
1,3,KSPO DOME(체조경기장),제1체육관,공공행사,제24회 강동구청장기 배드민턴대회,20120422,20120422,1,2000,1500,,내부
1,9,올림픽홀,올림픽홀,대중공연,쎄시봉 친구들 콘서트 ,20110706,20110711,5,3000,5800,,내부
1,3,KSPO DOME(체조경기장),제1체육관,문화예술행사,에미넴(EMINEM) 투어 인 서울 2011 코리아,20110824,20110827,4,12000,0,,내부
1,9,올림픽홀,올림픽홀,대중공연,케이윌 콘서트,20120420,20120421,2,2800,2500,,내부
1,7,우리금융아트홀,제3체육관,대중공연,2011 장혜진 콘서트,20110901,20110904,4,0,1352,,내부
1,9,올림픽홀,올림픽홀,대중공연,삼성카드한마음페스티발,20111130,20111202,3,2200,2000,,내부
1,9,올림픽홀,올림픽홀,대중공연,"뮤즈라이브 헬로루키데이(6회),장르다양화 대중음악공연(15회)",20111225,20111225,1,4200,4000,,내부
1,19,평화의광장,평화의광장,공공행사,2012 춘계 서울패션위크,20120325,20120412,12,86000,48732,,외부
1,9,올림픽홀,올림픽홀,대중공연,데미안 라이스 내한공연,20120110,20120111,2,3000,3000,,내부
