DK_SS,DK_NAME,DK_BRIEF_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,RENT_END_YMD,DK_DAY,SIN_PERSON,JS_PERSON,PLAN_YN,IO_GUBUN,Covid
10,뮤즈라이브,뮤즈라이브,문화예술행사,뮤지컬 허풍선이 극장의 비밀,20200922,20201018,27,2200,1169,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,C:ONTACT SERIES <기억극장: Halloween> 재공연,20201121,20201122,2,30,30,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,2020 ASIA ARTIST AWARDS 레드카펫,20201124,20201125,2,102,,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,제아x팟캐스트비혼세 토크콘서트,20211225,20211225,1,140,162,N,내부,0
10,뮤즈라이브,뮤즈라이브,문화예술행사,가수 이정권 콘서트,20210820,20210821,2,236,200,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,가수 이정권 콘서트,20210814,20210815,2,99,,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,콜텍문화재단 Play the Guitar 2021,20210925,20210925,1,100,,N,내부,1
10,뮤즈라이브,뮤즈라이브,문화예술행사,2021 제30회 루체른동계유니버시아드대회 대한민국 선수단 결단식,20211124,20211124,1,150,60,N,내부,0
10,뮤즈라이브,뮤즈라이브,문화예술행사,2021 대한민국 스포츠영웅 헌액식,20211221,20211222,2,100,60,N,내부,0
10,뮤즈라이브,뮤즈라이브,문화예술행사,하성운 쇼케이스,20220415,20220416,2,100,100,N,내부,0
10,뮤즈라이브,뮤즈라이브,문화예술행사,2022 프렌쥬 시즌2 <신비의 손전등>,20220510,20220612,16,4560,,Y,내부,0
15,벨로드롬,벨로드롬,문화예술행사,FEVER FESTIVAL 2019,20191021,20191028,8,11000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 크러쉬 단독 콘서트,20181103,20181104,6,6300,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Youtube FanFest (부제 : 뮤직 & 라이브 페스티벌),20180222,20180226,5,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 이승환 전국투어(가제),20171130,20171203,4,7500,6148,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,저작권과 함께하는 페스티벌 - KMPF,20171107,20171112,6,0,3149,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,굿뉴스코 페스티벌,20170219,20170220,2,3000,5080,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 자우림 정규앨범 발매 기념콘서트 (가제),20180705,20180708,4,6000,5050,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Youtube FanFest (부제:뮤직&amp;라이브 페스티벌),20180222,20180226,5,3000,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제5회 대한민국 노래교실 회원의날,20171106,20171106,1,2400,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,The Chainsmokers Live In Seoul,20170924,20170924,1,3792,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,굿뉴스코 페스티벌 앵콜공연,20170319,20170319,1,3000,2250,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,로맨틱 발렌타인데이 콘서트,20190208,20190211,4,7600,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제2회 한중국제영화제,20180902,20180904,3,2500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,한국암웨이와 함께하는 가족 연말 콘서트,20181208,20181208,1,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 크러쉬 단독 콘서트,20181103,20181104,5,7000,6872,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 미스코리아선발대회,20180702,20180704,3,2500,850,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Stray Kids UNVEIL,20181021,20181021,1,3000,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 Stray Kids 단독콘서트 (가제),20191123,20191124,7,3000,3933,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 어반자카파 데뷔 10주년 콘서트,20190713,20190714,5,5400,4297,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 SF9 LIVE FANTASY #2 (가제),20190809,20190811,3,2700,2400,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,SUPER JUNIOR D&E 단독 콘서트,20190413,20190414,8,5400,6930,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 YB 콘서트,20181228,20181229,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 이은미 전국투어 콘서트 “WINTER&FALL” - 서울,20181230,20181231,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,파라모어 첫내한공연,20180827,20180829,3,3500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,The SHOW-atribute to ABBA' Tour in Korea,20180906,20180909,4,7000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,볼빨간사춘기 앨범발매 기념콘서트,20180714,20180715,4,6000,4798,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,에일리 단독콘서트 2018,20181208,20181209,4,4250,3450,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,젊은외침! 열정콘서트,20190331,20190331,1,4400,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제 14회 2019 아시아모델페스티벌,20190604,20190610,7,10000,3250,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제22회 대한민국 고엽제의 날(Orange Day) 기념행사,20190717,20190718,2,3200,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,빅스 레오(LEO) 두번째 솔로 콘서트,20190713,20190714,5,2500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 대한민국 대중문화예술상 시상식,20191028,20191030,3,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,프로듀스48 쇼케이스,20181027,20181029,3,2500,3050,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,LALALAND IN CONCERT,20180831,20180901,2,5000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,"Smile, LOve, Weekend!",20180706,20180707,2,2800,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,"1. 2018 알리콘서트 ,   2. 2018 컬투쇼콘서트",20181220,20181225,6,3000,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 컬투쇼콘서트,20181222,20181223,6,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 플라이투더스카이 20주년 기념 콘서트,20191115,20191118,4,2500,3021,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,BoA 단독 콘서트,20191026,20191027,7,4500,4056,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019윤종신콘서트,20190928,20190929,4,4800,2744,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 양다일&포레스텔라 공연계획서,20190713,20190714,4,5300,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2022 크래비티 콘서트,20220331,20220403,4,3000,1680,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 정용화 단독 콘서트,20180120,20180121,4,3000,4540,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 Good News Corps Festival,20180217,20180218,2,3000,3040,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,소란 콘서트,20190112,20190113,4,2500,2847,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Stray Kids 1st Fan Meeting (가제 ),20190418,20190420,3,3000,1746,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제2회 한중국제영화제,20181111,20181112,2,2160,680,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,이준기 아시아투어,20181207,20181209,3,2500,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 DJ DOC 콘서트,20180712,20180714,3,3700,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,이달의 소녀' 데뷔콘서트 & '노엘 갤러거 하이 플라잉 버즈' 내한공연,20180809,20180816,8,13100,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,레드벨벳 두번째 콘서트,20180804,20180805,8,8000,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,뮤지컬 공룡메카드,20180716,20180815,31,40000,43398,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,IBK 기업은행과 함께하는 여덟번째 참좋은 음악회,20181014,20181018,5,6000,5956,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,컴패션 15주년 기념 행사,20181114,20181117,4,4000,4898,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 <황치열> 콘서트 / 2018 <더원> 콘서트,20181226,20181231,6,7900,5633,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 러블리즈 콘서트,20190804,20190805,7,7500,5428,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 대한민국 대중문화예술상 시상식,20181029,20181031,3,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 백지영 콘서트 - 서울,20180209,20180210,2,5600,3788,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 JBJ 단독 콘서트,20180131,20180205,6,6400,6630,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,EXO 음반 이벤트,20170906,20170906,1,2500,2650,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 K-WORLD FESTA,20190812,20190825,14,24000,8069,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 아태(亞太)지역파룬따파수련심득교류회,20181014,20181014,1,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,이준기 아시아투어,20181130,20181201,2,2500,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,EVERY DAY6 Concert Final (가제),20180228,20180305,6,3000,5328,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,행복,20171123,20171125,3,1000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,The Chainsmokers Live In Seoul,20170930,20170930,1,3792,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제 14회 서울걸즈컬렉션 SGC SUPER LIVE,20170929,20170930,2,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 케이윌 전국투어콘서트 <THE K.WILL> 서울 공연,20181222,20181223,8,10600,10980,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 이준기 아시아투어 콘서트 IN 서울,20181129,20181201,3,2500,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제6회 전국노래교실회원의날,20181105,20181106,2,2500,1520,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 미스 슈퍼 뷰티니스 월드챔피언쉽,20180207,20180207,1,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 김연우 크리스마스 콘서트 / 2017 김범수 연말 콘서트,20171219,20171231,13,2760,19305,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 신승훈 콘서트,20171216,20171217,6,7800,7276,Y,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 AOA 콘서트,20170311,20170312,4,7000,2305,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,캐리TV 러브콘서트2019,20190501,20190506,6,1000,12049,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,20180517,20180521,5,23000,22000,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,잭슨파티,20180823,20180826,4,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 바이브 콘서트,20181229,20181230,6,7800,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 박원 연말콘서트,20181124,20181125,4,4600,3452,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 박재범 콘서트,20190706,20190707,6,3500,5615,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,RISE FOR NEPAL Concert,20180216,20180216,1,2000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 10CM 콘서트,20180113,20180114,4,6000,4005,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제7회 전국학교예술교육페스티벌,20171016,20171019,4,1500,14980,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 넬 크리스마스 콘서트,20171223,20171224,4,5560,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,러블리즈 팬미팅,20180720,20180722,3,5000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Stray Kids UNVEIL [Op. 02],20180802,20180806,5,3000,,,내부,0
9,올림픽홀,올림픽홀,문화예술행사,윤미래 전국 투어 콘서트,20180712,20180715,4,5000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 대한민국 대중문화예술상 시상식,20181022,20181024,3,2000,2380,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018-2019 신혜성 연말 콘서트 [THE YEAR＇S JOURNEY],20181229,20181230,6,5000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,THE 1975 콘서트,20190904,20190906,3,5059,4218,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,IBK기업은행과 함께하는 아홉번째 참좋은 음악회,20191023,20191025,3,4000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,데이빗가렛 내한공연,20191104,20191105,2,2200,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,평창동계올림픽성공기원 UN평화 자선콘서트,20180116,20180116,1,1500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Stray Kids 1stAlbum Event (가제),20180316,20180318,3,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 DAY6 단독 콘서트 (가제),20180623,20180624,5,6000,6962,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,Shane Filan 내한공연,20180719,20180720,2,2500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 나훈아 드림콘서트,20180324,20180325,7,3000,8421,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,One Ok Rock,20180201,20180202,2,3500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 박원 콘서트,20180127,20180128,4,2800,2435,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2018 여자친구 콘서트,20180120,20180121,5,7000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,저작권과 함께하는 페스티벌 - KMPF,20171107,20171112,6,,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 박진영 나쁜파티,20171226,20171231,6,8400,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,소녀시대 태연 크리스마스 스페셜 콘서트,20171223,20171224,7,10000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2017 백지영콘서트,20171202,20171203,4,0,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,"1.컬투 크리스말쇼 , 2. 윤종신콘서트",20171220,20171225,6,18000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,제11회 서울재즈페스티벌(Seoul Jazz Festival) 2017,20170524,20170528,5,23000,18260,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,준호(2PM) SOLO CONCERT (가제),20190320,20190325,6,3000,3629,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,이달의소녀 두번째 콘서트,20190216,20190217,4,5000,2101,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 김연우 크리스마스 콘서트,20191221,20191222,8,8283,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 케이윌 콘서트[THE.K.WILL](가제),20191221,20191222,8,11200,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 DAY6 연말콘서트,20191220,20191224,9,14800,12665,Y,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2020 우주소녀 콘서트,20200222,20200223,5,5000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,20주년 기념 백지영 전국투어 콘서트 - 서울,20200319,20200321,3,4864,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 ONE OK ROCK (원오크락) 내한공연 (미정),20200428,20200430,3,3000,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,20주년 기념 백지영 전국투어 콘서트 - 서울,20200702,20200704,3,4864,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 ATEEZ 콘서트,20200208,20200209,6,6000,3820,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,허클베리피(Huckleberry P) 분신[焚身] 9,20200206,20200209,4,3000,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,기억극장 (Memory Theatre),20200720,20200726,7,8100,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 비투비 서은광 단독 콘서트,20200723,20200726,4,4858,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,CIX 첫 단독 콘서트,20200729,20200802,5,6000,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,문화체육관광 사이버안전센터에서 홈페이지 보안성 강화를 위한 점검 중입니다.,20200803,20200804,2,2,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 한결도현 팬 콘서트 - 여름방학,20200806,20200808,3,4000,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,SF9 온택트 콘서트(가제),20200807,20200808,2,100,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 알렌워커 내한공연,20200813,20200814,2,4400,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,2020 윤두준 첫 번째 팬미팅,20200815,20200816,2,2500,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,에픽하이 크리스마스 콘서트 (가제),20191223,20191224,2,3500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 장범준 연말 콘서트,20191228,20191229,6,2500,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2019 볼빨간사춘기 연말 단독 콘서트 - 서울공연,20191228,20191229,4,5200,,N,내부,0
9,올림픽홀,올림픽홀,문화예술행사,2020 장윤정 라이브 콘서트 - 서울,20200710,20200711,2,5400,,N,내부,1
9,올림픽홀,올림픽홀,문화예술행사,브라이언 타일러 어벤져스 심포니 콘서트,20200724,20200725,2,2500,,N,내부,1
