,DK_SS,DK_NAME,EVENT_GUBUN,EVENT_NAME,RENT_START_YMD,JS_PERSON,end_day
653,37,기타,공공행사,2020 송파 새해맞이 한마당,20191231,2419.0,Tue
654,9,올림픽홀,대중공연,KESHA First Live Concert in Korea,20180913,2419.0,Thu
655,9,올림픽홀,문화예술행사,2018 YB 콘서트,20181228,2419.0,Fri
656,9,올림픽홀,문화예술행사,2018 이은미 전국투어 콘서트 “WINTER&FALL” - 서울,20181230,2419.0,Sun
657,9,올림픽홀,문화예술행사,파라모어 첫내한공연,20180827,2419.0,Mon
658,10,뮤즈라이브,문화예술행사,2018 아이돌 COLOR 콘서트,20180427,357.0,Fri
659,9,올림픽홀,문화예술행사,The SHOW-atribute to ABBA' Tour in Korea,20180906,2419.0,Thu
660,5,핸드볼경기장,문화예술행사,YB콘서트,20180829,2419.0,Wed
661,5,핸드볼경기장,문화예술행사,2018 김연우 크리스마스 콘서트,20181222,2419.0,Sat
662,5,핸드볼경기장,공공행사,임시총회,20180917,,Mon
663,9,올림픽홀,문화예술행사,젊은외침! 열정콘서트,20190331,2419.0,Sun
664,8,K-아트홀,대중공연,UNISON SQUARE GARDEN Live in Seoul 2019,20190406,376.0,Sat
665,9,올림픽홀,문화예술행사,제22회 대한민국 고엽제의 날(Orange Day) 기념행사,20190717,2419.0,Wed
666,15,벨로드롬,문화예술행사,FEVER FESTIVAL 2019,20191021,2419.0,Mon
667,5,핸드볼경기장,문화예술행사,이진혁 쇼콘(가제),20191111,2419.0,Mon
668,10,뮤즈라이브,문화예술행사,케빈오 팬미팅,20190901,357.0,Sun
669,21,88잔디마당,문화예술행사,디지털미디어컨텐츠와 함께하는 서울세계맥주페스티벌,20190902,2419.0,Mon
670,9,올림픽홀,문화예술행사,빅스 레오(LEO) 두번째 솔로 콘서트,20190713,2250.0,Sat
671,3,KSPO DOME(체조경기장),문화예술행사,2019 PUBG Nations Cup Seoul,20190803,2419.0,Sat
672,3,KSPO DOME(체조경기장),문화예술행사,KB국민은행 Liiv 콘서트,20190725,2419.0,Thu
673,5,핸드볼경기장,공공행사,인공지능 그랜드 챌린지,20190602,60.0,Sun
674,3,KSPO DOME(체조경기장),공공행사,민주평화통일자문회의 제19기 출범회의,20190909,2419.0,Mon
675,9,올림픽홀,문화예술행사,2019 대한민국 대중문화예술상 시상식,20191028,1235.0,Mon
676,7,우리금융아트홀,대중공연,뮤지컬 '귀환',20191013,534.0,Sun
677,7,우리금융아트홀 연습실,문화예술행사,2019 육군 창작 뮤지컬 '육군의 약속' (가제),20190812,534.0,Mon
678,10,뮤즈라이브,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.3,20170824,357.0,Thu
679,8,K-아트홀,순수예술공연,상주단체<청춘예찬>공연,20171016,60.0,Mon
680,3,KSPO DOME(체조경기장),문화예술행사,슈퍼주니어 콘서트 앵콜,20190112,2419.0,Sat
681,19,평화의광장,공공행사,2018 제1회 반려동물 동물등록 활성화 캠페인,20181110,534.0,Sat
682,33,88호수수변무대,문화예술행사,뷰티풀 민트 라이프 2019,20190507,2419.0,Tue
683,33,88호수수변무대,문화예술행사,2019 방탄소년단 팬미팅(가제),20190620,2419.0,Thu
684,10,뮤즈라이브,문화예술행사,"있는척, 아는척' <2019 서울문화재단 청년예술지원사업 최초예술지원 선정>",20191109,157.0,Sat
685,33,88호수수변무대,문화예술행사,우리춤우리가락 한마당,20180901,357.0,Sat
686,3,KSPO DOME(체조경기장),문화예술행사,그랜드 민트 페스티벌 2018,20181015,2419.0,Mon
687,3,KSPO DOME(체조경기장),문화예술행사,god 20주년 기념 콘서트,20181230,2419.0,Sun
688,3,KSPO DOME(체조경기장),문화예술행사,2018 리그 오브 레전드 월드 챔피언십,20181029,2419.0,Mon
689,7,우리금융아트홀,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형(기획대관 추가금3차),20180101,2419.0,Mon
690,9,올림픽홀,문화예술행사,LALALAND IN CONCERT,20180831,2419.0,Fri
691,9,올림픽홀,문화예술행사,"Smile, LOve, Weekend!",20180706,2419.0,Fri
692,5,핸드볼경기장,문화예술행사,2018 DJDOC 콘서트,20180705,2419.0,Thu
693,8,K-아트홀,순수예술공연,상주단체공연 <극장에서 놀자>,20180817,157.0,Fri
694,3,KSPO DOME(체조경기장),문화예술행사,2018 VIXX 별다섯 팬미팅,20181020,2419.0,Sat
695,9,올림픽홀,문화예술행사,"1. 2018 알리콘서트 ,   2. 2018 컬투쇼콘서트",20181220,2419.0,Thu
696,9,올림픽홀,문화예술행사,2018 컬투쇼콘서트,20181222,2419.0,Sat
697,33,88호수수변무대,공공행사,"(가안) 따뜻한 작별, 걷기대회",20181027,157.0,Sat
698,7,우리금융아트홀,대중공연,최현우 <THE BRAIN> [복사본],20181231,2419.0,Mon
699,8,K-아트홀,대중공연,아스트로 정규1집 컴백쇼케이스,20190115,157.0,Tue
700,7,우리금융아트홀 연습실,문화예술행사,렉스,20191014,357.0,Mon
701,5,핸드볼경기장,문화예술행사,Someday Stage 2019,20191107,2419.0,Thu
702,10,뮤즈라이브,문화예술행사,2019 뮤직스트리머 콘서트,20191003,357.0,Thu
703,3,KSPO DOME(체조경기장),문화예술행사,2019 PUBG Nations Cup Seoul,20190803,2419.0,Sat
704,9,올림픽홀,문화예술행사,2019 양다일&포레스텔라 공연계획서,20190713,2419.0,Sat
705,5,핸드볼경기장,공공행사,남북 평화기원 Dream 콘서트,20190716,2419.0,Tue
706,10,뮤즈라이브,문화예술행사,실크앙상블 창단 공연,20191228,157.0,Sat
707,9,올림픽홀,대중공연,2017 거미 앨범발매 기념 콘서트 (가제),20170624,2419.0,Sat
708,9,올림픽홀,대중공연,2017 황치열 첫번째 단독 콘서트,20170624,2419.0,Sat
709,9,올림픽홀,대중공연,"내 생애 가장 아름다운 순간, 옴니버스 콘서트 #시즌1 노래 (가제)",20180530,2419.0,Wed
710,37,기타,공공행사,제 7회 전국학교예술교육페스티벌,20171016,,Mon
711,5,핸드볼경기장,문화예술행사,Flume 첫 내한공연,20180506,2419.0,Sun
712,9,올림픽홀,대중공연,인순이 데뷔 40주년 기념 전국투어 콘서트 - 서울,20180316,1235.0,Fri
713,5,핸드볼경기장,문화예술행사,2018중국문화대축제,20180204,2419.0,Sun
714,37,기타,공공행사,서울어린이 더불어 큰 숲 놀이 한마당,20171018,,Wed
715,5,핸드볼경기장,문화예술행사,nepathya concert,20171004,2419.0,Wed
716,21,88잔디마당,문화예술행사,에드 시런 내한공연 2017(Ed Sheeran Live in Seoul 2017),20171025,2419.0,Wed
717,9,올림픽홀,대중공연,프로듀스101 시즌2 콘서트,20170628,2419.0,Wed
718,9,올림픽홀,대중공연,CBS 창사63주년 기념콘서트 <Thank You>,20171207,2419.0,Thu
719,7,우리금융아트홀,대중공연,이승기 전역기념 팬미팅,20171109,2419.0,Thu
720,5,핸드볼경기장,문화예술행사,제6회 가온차트 K-POP 어워드,20170206,2419.0,Mon
721,9,올림픽홀,대중공연,제프 벡 내한공연,20170120,1235.0,Fri
722,19,평화의광장,공공행사,"2019 청소년 봉사동아리 연합축제""루리잔치""",20170428,60.0,Fri
723,33,88호수수변무대,문화예술행사,그랜드 민트 페스티벌 2017 (Grand Mint Festival 2017),20171018,2419.0,Wed
724,5,핸드볼경기장,문화예술행사,2PM 콘서트 [복사본],20170404,2419.0,Tue
725,29,몽촌해자수변무대A,공공행사,제12회 대한민국웃음운동경연대회,20181027,415.0,Sat
726,3,KSPO DOME(체조경기장),문화예술행사,EXO 5번째 공연,20190210,2419.0,Sun
727,3,KSPO DOME(체조경기장),문화예술행사,2019 GOT7 단독 콘서트 (가제),20190518,2419.0,Sat
728,3,KSPO DOME(체조경기장),문화예술행사,V CON 2019,20190424,2419.0,Wed
729,10,뮤즈라이브,문화예술행사,"있는척, 아는척' <2019 서울문화재단 청년예술지원사업 최초예술지원 선정>",20191109,157.0,Sat
730,23,한얼광장,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,20180513,2419.0,Sun
731,10,뮤즈라이브,문화예술행사,트리탑스 공연,20180624,357.0,Sun
732,9,올림픽홀,문화예술행사,이준기 아시아투어,20181207,2250.0,Fri
733,5,핸드볼경기장,문화예술행사,악틱 몽키즈 (Arctic Monkeys) 내한 공연,20181119,2419.0,Mon
734,3,KSPO DOME(체조경기장),문화예술행사,2018 야니 내한공연,20181015,2419.0,Mon
735,7,우리금융아트홀,문화예술행사,송승환의 명작동화 뮤지컬 호두까기인형(기획대관 추가금),20180101,2419.0,Mon
736,9,올림픽홀,문화예술행사,2018 DJ DOC 콘서트,20180712,2419.0,Thu
737,5,핸드볼경기장,문화예술행사,DAY6 1st FAN MEETING,20180907,2419.0,Fri
738,9,올림픽홀,문화예술행사,이달의 소녀' 데뷔콘서트 & '노엘 갤러거 하이 플라잉 버즈' 내한공연,20180809,2419.0,Thu
739,9,올림픽홀,문화예술행사,레드벨벳 두번째 콘서트,20180804,2419.0,Sat
740,27,피크닉광장,공공행사,2018년 도담어린이집운동회,20180501,157.0,Tue
741,19,평화의광장,공공행사,2018 올림픽의날 기념 달리기대회,20180622,534.0,Fri
742,7,우리금융아트홀 연습실,문화예술행사,"어린이체험전, [하이스토리] 추가금",20180412,357.0,Thu
743,9,올림픽홀,대중공연,소란(SORAN) 연말 콘서트,20181215,2419.0,Sat
744,9,올림픽홀,대중공연,이준기 아시아투어 서울공연,20181214,1235.0,Fri
745,3,KSPO DOME(체조경기장),문화예술행사,2018~2019 임창정 전국투어 콘서트,20181124,2419.0,Sat
746,19,평화의광장,공공행사,제1회 송파쌤(SSEM) 교육한마당,20191016,2419.0,Wed
747,3,KSPO DOME(체조경기장),문화예술행사,2019 제이슨 므라즈 내한공연,20190722,2419.0,Mon
748,5,핸드볼경기장,문화예술행사,타임닥 기부 콘서트,20190430,2419.0,Tue
749,7,우리금융아트홀,문화예술행사,뮤지컬 박정희,20220530,69.0,Mon
750,9,올림픽홀,대중공연,소년24 LIVE ~The First Season Call~,20170215,2419.0,Wed
751,10,뮤즈라이브,문화예술행사,2017 유승우콘서트,20170309,357.0,Thu
752,9,올림픽홀,대중공연,10CM & 어반자카파 콜라보레이션 콘서트,20170622,2419.0,Thu
753,23,한얼광장,문화예술행사,아시아 매나페스트 2017,20171129,,Wed
754,27,피크닉광장,공공행사,2018 서울중앙지방법원 가족사랑 걷기대회,20180511,534.0,Fri
755,33,88호수수변무대,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018 [복사본],20180109,2419.0,Tue
756,7,우리금융아트홀,대중공연,2018 팬텀보이스 화이트데이 콘서트,20180314,534.0,Wed
757,9,올림픽홀,문화예술행사,2018 대한민국 대중문화예술상 시상식,20181029,1235.0,Mon
758,21,88잔디마당,문화예술행사,서울세션즈 라이브 뮤직 페스티벌 2018,20180509,2419.0,Wed
759,27,피크닉광장,공공행사,서울자활기업협회 야유회,20171111,157.0,Sat
760,10,뮤즈라이브,문화예술행사,대한치과의사협회 밴드 연합 음악제 (치과의사 문화제),20171118,,Sat
761,7,우리금융아트홀,대중공연,팬텀싱어 백인태&유슬기 <듀에토> 콘서트,20171103,534.0,Fri
762,5,핸드볼경기장,문화예술행사,2017 케이윌 <케대박 콘서트>,20171223,2419.0,Sat
763,23,한얼광장,문화예술행사,제11회 서울재즈페스티벌(Seoul Jazz Festival) 2017,20170524,2419.0,Wed
764,8,K-아트홀,순수예술공연,칼라보(colorbo)_무용공연,20170226,157.0,Sun
765,9,올림픽홀,대중공연,2017 EXID 콘서트,20170209,2419.0,Thu
766,7,우리금융아트홀,대중공연,인형발레 백조의 호수,20170102,2419.0,Mon
767,9,올림픽홀,대중공연,틴탑 단독 콘서트(가제),20170805,2419.0,Sat
768,9,올림픽홀,대중공연,제1회 한국가요살리기콘서트,20170811,2419.0,Fri
769,10,뮤즈라이브,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.2 ,20170727,357.0,Thu
770,5,핸드볼경기장,문화예술행사,힙합콘서트,20190202,2419.0,Sat
771,33,88호수수변무대,문화예술행사,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,20190521,2419.0,Tue
772,9,올림픽홀,대중공연,패션 (뮤지컬),20190301,69.0,Fri
773,23,한얼광장,문화예술행사,뷰티풀 민트 라이프 2019,20190508,2419.0,Wed
774,9,올림픽홀,문화예술행사,2018 아태(亞太)지역파룬따파수련심득교류회,20181014,2419.0,Sun
775,33,88호수수변무대,공공행사,오리엔티어링 대회,20180609,415.0,Sat
776,9,올림픽홀,문화예술행사,이준기 아시아투어,20181130,2250.0,Fri
777,9,올림픽홀,대중공연,허비행콕 단독 내한공연,20180910,2250.0,Mon
778,7,우리금융아트홀,대중공연,인형발레 백조의 호수,20170102,2419.0,Mon
779,7,우리금융아트홀 연습실,문화예술행사,얼렁뚱땅 색깔공장,20170301,2419.0,Wed
780,8,K-아트홀,대중공연,옴므 콘서트,20170210,97.0,Fri
781,5,핸드볼경기장,문화예술행사,2017 힙합의 전설 우탱클랜 내한공연,20170628,2419.0,Wed
782,21,88잔디마당,문화예술행사,2017 조이올팍 페스티벌 [복사본],20171201,2419.0,Fri
783,9,올림픽홀,대중공연,올스타클래식,20180512,534.0,Sat
784,5,핸드볼경기장,공공행사,2017년 전국보육인대회,20171226,2419.0,Tue
785,5,핸드볼경기장,문화예술행사,2018 B1A4 콘서트,20180303,2419.0,Sat
786,5,핸드볼경기장,문화예술행사,2018중국문화대축제,20180130,2419.0,Tue
787,23,한얼광장,문화예술행사,평창문화올림픽 야외오페라 <동백꽃 아가씨>,20170807,2419.0,Mon
788,9,올림픽홀,문화예술행사,행복,20171123,534.0,Thu
789,33,88호수수변무대,문화예술행사,뷰티풀 민트 라이프 2017 (Beautigul Mint Life 2017),20170509,2419.0,Tue
790,9,올림픽홀,문화예술행사,The Chainsmokers Live In Seoul,20170930,2419.0,Sat
791,9,올림픽홀,대중공연,투도어시네마클럽 첫 단독 내한공연,20170106,2419.0,Fri
792,9,올림픽홀,대중공연,걸스데이 단독 콘서트,20170701,2419.0,Sat
793,7,우리금융아트홀,대중공연,가족뮤지컬 <레전드히어로 삼국전> ,20170724,2419.0,Mon
794,9,올림픽홀,문화예술행사,제 14회 서울걸즈컬렉션 SGC SUPER LIVE,20170929,2419.0,Fri
795,10,뮤즈라이브,순수예술공연,상주단체 연극만들기 <우리동네>,20180718,357.0,Wed
796,8,K-아트홀,대중공연,벅스 스페셜 라이브 vol.37 - 에릭남,20180427,157.0,Fri
797,3,KSPO DOME(체조경기장),문화예술행사,2018 아시아 아티스트 어워즈 (AAA),20181126,2419.0,Mon
798,5,핸드볼경기장,문화예술행사,2018 <마마무> 메리 크리스마스 콘서트,20181215,2419.0,Sat
799,9,올림픽홀,문화예술행사,2018 이준기 아시아투어 콘서트 IN 서울,20181129,2250.0,Thu
800,8,K-아트홀,대중공연,탱크콥스클래식,20180916,341.0,Sun
801,3,KSPO DOME(체조경기장),문화예술행사,2018 SKA Super-Swag FESTIVAL <Season 4>,20181027,2419.0,Sat
802,10,뮤즈라이브,문화예술행사,치과의사 밴드연합 음악제,20181110,157.0,Sat
803,8,K-아트홀,문화예술행사,엘 만돌린 오케스트라 정기연주회,20181117,97.0,Sat
804,21,88잔디마당,문화예술행사,할리스커피 페스티벌 2019,20191001,2419.0,Tue
805,19,평화의광장,공공행사,송파 북 페스티벌 & 혁신 교육 박람회,20190903,2419.0,Tue
806,9,올림픽홀,대중공연,이사배 쇼,20190830,2250.0,Fri
807,9,올림픽홀,대중공연,70-80 사랑나눔 무료콘서트,20170421,2419.0,Fri
808,7,우리금융아트홀,문화예술행사,인형발레 백조의 호수,20170102,2419.0,Mon
809,9,올림픽홀,대중공연,핏불(PITBULL)내한공연,20170518,2419.0,Thu
810,7,우리금융아트홀 연습실,문화예술행사,모래야 놀자 [복사본],20170306,2419.0,Mon
811,5,핸드볼경기장,문화예술행사,민족화합 평화통일기원 태고팔관대재,20180424,2419.0,Tue
812,9,올림픽홀,문화예술행사,2018 미스 슈퍼 뷰티니스 월드챔피언쉽,20180207,1235.0,Wed
813,10,뮤즈라이브,문화예술행사,페이브 연습생 팬미팅,20180224,357.0,Sat
814,21,88잔디마당,문화예술행사,서울세션즈 라이브 뮤직페스티벌 2018,20180509,2419.0,Wed
815,25,만남의광장,공공행사,감귤데이 2주년 기념행사,20171130,1235.0,Thu
816,9,올림픽홀,대중공연,이준기 팬미팅,20180413,1235.0,Fri
817,7,우리금융아트홀,문화예술행사,오페라 <하늘과 바람과 별과 시>,20180323,449.0,Fri
818,9,올림픽홀,대중공연,황치열 앵콜콘서트 (Birthday party),20171125,2419.0,Sat
819,9,올림픽홀,대중공연,2017 크러쉬 콘서트,20171125,2419.0,Sat
820,8,K-아트홀,문화예술행사,가족뮤지컬 정글북,20170929,157.0,Fri
821,7,우리금융아트홀,문화예술행사,최현우 매직콘서트,20180116,2419.0,Tue
822,23,한얼광장,문화예술행사,2017 젝스키스 팬미팅 [YELLOWKIES DAY] [복사본],20170803,2419.0,Thu
823,9,올림픽홀,대중공연,임태경 전국투어,20171125,534.0,Sat
824,37,기타,문화예술행사,제11회 서울재즈페스티벌(Seoul Jazz Festival) 2017,20170526,2419.0,Fri
825,9,올림픽홀,대중공연,Love & Joy 2017,20170113,2419.0,Fri
826,5,핸드볼경기장,문화예술행사,2PM 콘서트 [복사본],20170220,2419.0,Mon
827,10,뮤즈라이브,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.1,20170622,357.0,Thu
828,10,뮤즈라이브,문화예술행사,뮤즈 앤 재즈 라이브(Muse & Jazz Live) Vol.2,20170727,357.0,Thu
829,9,올림픽홀,대중공연,2019 불타는 청춘 콘서트,20190301,2419.0,Fri
830,9,올림픽홀,대중공연,더 초이스 콘서트,20181124,2419.0,Sat
831,5,핸드볼경기장,문화예술행사,로맨틱발렌타인데이 콘서트,20190208,2419.0,Fri
832,3,KSPO DOME(체조경기장),문화예술행사,2019 SHINHWA 21years Anniversary Concert (가제),20190323,2419.0,Sat
833,3,KSPO DOME(체조경기장),문화예술행사,2019 세븐틴 공식 팬클럽 ‘CARAT’ 3rd Fan Meeting 〈SEVENTEEN IN CARAT LAND〉,20190212,2419.0,Tue
834,23,한얼광장,문화예술행사,뷰티풀 민트 라이프 2018,20180508,2419.0,Tue
835,37,기타,문화예술행사,제12회 서울재즈페스티벌(Seoul Jazz Festival) 2018,20180513,2419.0,Sun
836,9,올림픽홀,대중공연,Film Concert 'Call me by your name'(콜 미 바이 유어 네임),20181122,2250.0,Thu
837,9,올림픽홀,문화예술행사,잭슨파티,20180823,1235.0,Thu
838,33,88호수수변무대,공공행사,제5회 전국유방암환우총연합회 희망나눔걷기,20181006,60.0,Sat
839,3,KSPO DOME(체조경기장),문화예술행사,JTN LIVE CONCERT,20180810,2419.0,Fri
840,9,올림픽홀,문화예술행사,2018 바이브 콘서트,20181229,2419.0,Sat
841,3,KSPO DOME(체조경기장),문화예술행사,2018 비투비 팬미팅,20181020,2419.0,Sat
842,9,올림픽홀,대중공연,MAYDAY의 첫 내한공연 (추가대관 신청),20180909,2419.0,Sun
843,33,88호수수변무대,문화예술행사,Happy B-Day Busking live,20180721,104.0,Sat
844,3,KSPO DOME(체조경기장),문화예술행사,THE CALL LIVE IN SEOUL,20181027,2419.0,Sat
845,3,KSPO DOME(체조경기장),문화예술행사,2018 힙스터뮤직페스티벌(대한민국국가대표선수회와 함께하는 HMF 2018),20181027,2419.0,Sat
846,5,핸드볼경기장,문화예술행사,팬시차일드단독콘서트,20190627,2419.0,Thu
847,5,핸드볼경기장,문화예술행사,이진혁 쇼콘(가제),20191105,2419.0,Tue
